gene	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
ENSG00000104299	-0.048854157	-0.004026723	-0.15473095	-0.05510985	0.07749368	0.20429601	-0.0028292611	-0.09122831	-0.05178247	0.0617623	-0.012891462	0.124415055	-0.050553277	0.09105572	-0.088060945	0.049901523	-0.054262996	-0.021493549	0.04613057	0.05664088	-0.0598156	-0.025616424	-0.066021115	-0.03199946	0.013211131	0.16186132	0.05750002	-0.062920734	0.096348524	-0.15156235	-0.15436342	0.02641443	0.103287004	-0.0073476965	-0.014895613	0.047510527	0.11756229	0.078242965	-0.06995027	-0.09728687	0.21366483	-0.013816786	-0.10800142	0.06893354	-0.13870892	0.03175187	0.09539806	0.008013214	0.05939145	0.15858634	0.14122917	0.053035356	0.06823964	-0.03079402	-0.06668042	-0.15806414	-0.012834862	-0.06576936	0.0931252	-0.1584896	-0.09925487	0.11334735	-0.021977069	-0.027124526
ENSG00000116337	-0.16686825	0.009420662	0.16536121	-0.17252395	-0.0077070585	0.023095107	0.20334643	-0.086818516	-0.15845725	0.0755082	0.01164071	0.068873964	0.09485711	-0.15679021	-0.13273203	-0.044284545	-0.13898966	0.026139384	0.19403116	-0.068916626	0.013350194	0.05244214	0.08923292	-0.0233879	-0.004353023	0.043527506	0.111934565	-0.006915261	-0.16484958	0.13228779	-0.10572531	0.23659797	0.022668643	0.1894126	-0.043031927	0.087180205	0.12894231	-0.011050253	-0.08629967	0.08202721	-0.02641848	0.044354208	0.039809003	-0.1259573	0.09139208	0.19086668	0.225138	0.05411899	-0.10478843	-0.10187044	0.081702	0.0142167425	0.0071685296	-0.13294958	0.26712254	-0.11217183	0.007511946	-0.11540622	0.044289634	-0.09936769	0.024912609	0.098608464	-0.16084775	0.06604814
ENSG00000135744	0.092526376	-0.12241132	-0.07285639	0.03342036	0.07311468	0.030725097	0.086132154	0.0077058095	0.043164935	0.02830433	0.022998154	0.022542186	-0.048925538	0.007952824	0.03637048	-0.083070755	-0.022065433	-0.03901504	-0.014204566	-0.04831943	0.047876053	0.0068125078	0.049238402	0.020554455	-0.010971665	0.03995129	0.016052518	0.052437086	-0.046133887	-0.1390051	-0.048776004	-0.029309135	0.024895716	-0.027971646	0.06928461	0.018891927	0.060781203	0.123975374	-0.0023602056	-0.15630749	-0.032095265	0.0006258888	-0.059749104	-0.04685342	-0.054369465	-0.013138498	-0.012852719	-0.034738448	0.051293474	-0.07915783	-0.054949086	0.035496175	0.061461322	-0.055463117	0.13718148	-0.09450193	0.10008561	-0.0022698306	0.056021534	-0.08552654	-0.02861677	0.14332524	0.0018600033	0.015667865
ENSG00000160563	0.065044515	-0.092899874	0.010222004	0.09513406	0.020818282	-0.12883611	-0.026735645	-0.15588878	-0.07058853	0.033974856	0.09174593	0.021595139	0.010194574	0.22597966	-0.058383487	0.066398524	0.0020276885	0.086366415	0.078634314	0.039485745	-0.07660972	0.021352222	0.0076371557	-0.035699964	-0.031805743	-0.011437692	-0.09274136	-0.20543602	0.08847184	-0.16172129	-0.06603055	0.0068300352	0.05891154	0.10007414	-0.07067732	0.09666331	0.122842535	-0.015367116	0.085951336	-0.20001462	-0.02490891	-0.06381297	-0.0826375	0.066469066	-0.06498327	0.25623265	-0.15841973	-0.01938328	0.08092498	0.08347078	-0.14010479	0.09189843	-0.027576549	-0.0010091634	-0.061292797	-0.1486847	0.035673648	-0.0043812487	0.09271594	-0.20106138	-0.041975178	0.14578223	-0.14059755	0.09395854
ENSG00000158195	-0.15015502	-0.073681295	-0.014069396	-0.17758775	0.20320807	-0.064508565	0.051184077	-0.0915193	-0.24221896	-0.16598278	0.10926795	0.16062306	-0.32475019	-0.010702839	0.054552667	0.039374728	0.11971761	0.10395046	0.031145725	-0.13294838	0.22493115	0.017507723	0.07584543	-0.068042606	0.05932216	-0.013998259	0.14882547	0.06894546	0.03287194	-0.10526851	-0.30745918	0.09642748	0.03755232	0.06394783	0.040979993	-0.22689773	0.13882115	0.23022446	-0.2503059	0.064370476	0.014136041	-0.094475135	-0.1949379	-0.0492493	-0.11132003	0.0705035	-0.056016997	-0.025198722	-0.12853272	0.15870418	0.0051426417	0.09982868	0.21740691	0.22404252	0.11785577	-0.19225086	0.21266475	-0.0075834896	0.26408425	-0.2906581	-0.0077738296	0.08811267	-0.21083474	0.26985693
ENSG00000120254	-0.08970481	-0.056512877	-0.095258035	-0.04832165	0.25543278	-0.14193058	0.32590017	-0.21333921	0.089912325	-0.067146346	0.06193965	0.2291931	-0.18401964	0.1454419	-0.0003769286	-0.17820352	-0.039653853	0.05015727	0.10265129	0.095382534	0.049023457	0.11782738	0.1427135	-0.00059392676	-0.11102038	0.011630651	0.06540244	-0.0031058763	-0.103520505	-0.14009386	0.11121126	0.043737944	0.05272682	0.10826057	-0.11592293	-0.056445293	0.05780251	0.23079284	0.0428016	-0.16231614	0.048900194	-0.17280263	-0.111471266	0.11689203	-0.012965085	0.072904974	-0.091528095	-0.21897495	-0.1057147	0.08288065	-0.20074196	0.07168596	0.06846776	0.067634195	0.022740616	-0.14187425	0.2001637	0.09242698	0.1722584	-0.10372551	-0.20439707	0.14067581	0.074525274	-0.06270217
ENSG00000095970	0.047927503	-0.28718996	0.39836153	0.18076557	0.07091865	0.045566134	0.10481395	0.0057780165	0.13179852	-0.32140672	0.08513112	0.22042805	-0.1844162	0.009093659	0.322437	0.32660007	-0.027585289	0.4526458	0.22611283	0.04127501	0.10475023	0.14606294	-0.16456665	0.20221119	0.12125692	-0.40642333	-0.11350266	-0.31332856	0.09336183	0.18348353	0.025240503	0.06399538	0.005030036	0.19009969	-0.43784317	0.07639242	-0.11830479	-0.18846814	-0.15636283	-0.06476659	-0.0974096	0.23724847	0.17937267	0.026982643	0.32266116	0.8063694	-0.28515056	-0.05635457	0.22278167	0.18836655	-0.16279197	0.49185744	0.16051234	-0.013001394	0.18727577	0.17894703	-0.29419264	-0.17063196	-0.002251545	-0.16399065	0.18628399	0.21684884	0.045620028	0.053332224
ENSG00000153721	0.21336381	0.40907592	1.6322299	-1.3724356	-1.3769596	-0.2995856	0.59522986	0.055354353	-0.7985189	-0.26305225	-1.4918207	-0.17822134	-0.1991699	-0.6865978	1.1303755	0.18764684	0.37321275	0.31547144	0.33983174	1.2515349	0.05368249	-0.09113334	0.039085943	-0.17189804	0.18880302	-0.683507	0.9083308	0.33854324	-0.51318383	0.6815283	0.3126494	0.7639651	0.7369183	0.33217368	-0.93877053	-0.37509662	-1.2265319	0.7054882	0.13339765	0.9499735	-0.26214248	-0.2516712	0.013630277	-0.35611913	-0.21047817	0.9938268	0.03155709	-1.101564	1.0369081	-0.07535543	-0.24113049	-0.28451213	0.22702655	0.21862811	-0.0786893	-0.021348838	-0.29597503	0.39537185	-0.240298	0.28515622	-5.3559663e-05	-0.81619716	-0.651731	0.40030923
ENSG00000167447	-0.022742283	-0.089268334	-0.07646671	-0.023588207	0.121768266	0.0019441042	0.07581477	0.089772984	0.1610397	0.1312415	0.02848517	0.11122222	-0.07730179	-0.05995733	-0.0076032747	-0.009721916	-0.10963161	-0.07698143	0.03445672	-0.121769406	-0.060853176	0.02127538	0.041713502	0.043894425	-0.022524979	0.16364315	-0.040613316	0.11480841	-0.051528342	0.020702748	-0.04951732	0.059292782	0.13156097	0.1317235	0.10038162	0.0028333103	0.09358066	0.025239635	-0.044112284	-0.17148821	0.11479657	-0.079010926	-0.13632137	0.057620686	0.013773253	0.13195328	0.0024200585	0.019527173	-0.048241626	-0.013864663	-0.15020765	0.016887456	-0.0060474686	-0.10253948	0.016730323	0.005496841	0.07507125	0.06610535	0.17259574	-0.054399647	0.002115893	0.19295035	0.057217933	-0.046822928
ENSG00000162924	0.03595148	-0.025543526	0.06307513	0.18342426	-0.049160633	0.12615277	0.03095119	-0.1435943	-0.0946091	-0.0021755977	-0.17592944	0.014964379	0.109291054	0.014428268	0.11100691	0.16099204	-0.08062433	0.069554046	0.11227555	0.23580545	-0.31576806	0.055802803	-0.018389558	-0.056187138	0.21318701	0.14736696	-0.10457385	-0.038315743	0.008767001	-0.3269359	-0.02673874	0.028089877	-0.026176045	-0.03360799	-0.20575842	0.15617613	0.15597026	-0.23158398	0.019856185	-0.24671967	0.17533334	0.13074484	-0.028952608	-0.01675034	-0.084481426	0.16270769	-0.25694427	-0.029066935	0.42006677	-0.07182647	0.0043887547	-0.0150479665	-0.11657426	0.020765144	-0.23590858	-0.053477563	0.08394553	0.21960393	0.33831266	-0.18939112	-0.12776579	0.048402015	-0.14046526	-0.104414284
ENSG00000143545	-0.23846546	-0.31948766	-0.04879759	0.0025256574	-0.2860175	-0.005183289	0.038102075	-0.2700769	-0.19899784	0.011561868	0.051623948	-0.062270135	0.13963431	0.26095536	0.18525358	-0.07123549	0.054803826	0.055525824	0.291772	0.08820399	-0.01921908	-0.13526112	-0.20602173	-0.05204279	0.043412894	0.019545238	0.025540227	0.10334295	-0.13605452	0.06722757	-0.004555404	0.14644621	0.060242124	-0.06471115	-0.23619714	0.030057661	-0.19884765	0.13863999	-0.042144742	0.09415361	-0.13750102	0.01707619	-0.1781216	0.15909243	-0.038732007	0.21803473	0.17556216	-0.28433082	0.08017377	-0.026354872	-0.303186	-0.31306353	-0.07653971	0.28699392	-0.11887622	-0.18380374	0.25635323	0.030083556	0.13065222	-0.039084934	0.024999855	0.13034335	-0.02993994	-0.316591
ENSG00000127083	-0.1560556	0.4037159	0.065731406	0.08493312	0.19635402	0.012710696	0.09369036	0.09602887	-0.29108286	-0.17843075	0.009187057	0.13040766	-0.10266689	0.1577212	0.20827372	0.09816083	0.18246086	0.45379958	-0.33448386	0.02580422	-0.119817466	0.16435686	-0.036836904	-0.005905291	0.37990257	0.009814456	0.31847605	-0.2628242	0.06978847	-0.13565922	-0.27711734	0.11256268	0.11157155	-0.07656894	0.13918832	0.13130493	0.030843697	0.11042094	-0.3219956	0.34033754	-0.18713857	-0.1902853	-0.011392982	-0.29274017	-0.13739914	-0.28907296	0.07573984	0.27001363	-0.21082161	-0.23847637	-0.24906187	-0.1725259	-0.20930251	0.14907557	-0.02524442	0.055380806	0.04393055	0.18583499	-0.03457689	0.045795325	-0.023336602	-0.19514386	-0.023287559	0.05255772
ENSG00000172409	-0.020485822	-0.0048733586	0.25131243	-0.12824884	0.097092226	0.2576023	-0.037686847	-0.24897607	0.0038318783	0.18321894	-0.34699798	0.04578185	-0.27786183	-0.04851359	-0.1211217	0.20151992	-0.0435877	-0.008698331	0.19675098	-0.06806293	-0.24643947	0.081960395	0.22424752	-0.04281582	-0.10291742	0.1701445	-0.027436657	-0.33261454	-0.10080617	-0.21183534	-0.30737513	0.023091057	-0.065238036	0.026596162	-0.1234884	0.0878583	0.071943	-0.05727863	0.07441323	-0.10380446	-0.026321469	-0.03918738	-0.23532939	0.12894438	-0.22956765	0.48915327	-0.047170907	0.066372834	0.36627525	0.016686102	-0.2409616	0.2705604	-0.10070505	-0.0037908899	-0.44464943	0.12926525	-0.10270413	0.11567063	0.45410165	-0.3358418	-0.16940002	0.28945264	-0.09507065	-0.008346703
ENSG00000139651	-0.091062605	0.06874596	0.0028979154	0.047219023	-0.21163833	-0.17288907	0.30112407	-0.3269204	-0.33795464	0.027927354	0.13255039	-0.23096387	0.25256085	0.010660821	0.019387465	-0.010188663	0.12446105	-0.08075783	0.1835422	0.034589812	0.03938897	-0.052147504	0.059684817	-0.04274486	0.044160467	-0.1028588	-0.03883914	-0.2241138	-0.024822257	0.098069444	-0.20422938	-0.010906549	0.13135125	-0.086647935	-0.20372273	0.19464412	-0.10643303	0.09958134	-0.12224798	0.034525223	0.16513388	-0.15271267	0.053321898	-0.053445924	-0.05902388	0.2702479	-0.2762502	0.18287303	0.027409144	-0.13286912	0.015340803	0.08506973	-0.054991193	-0.13345318	0.01914698	-0.12353608	-0.038857564	-0.0458058	-0.097382315	0.015854705	0.0254519	0.23653859	0.07660684	0.039719395
ENSG00000155096	0.028363105	-0.10927216	0.05935757	-0.013378914	0.1070003	-0.14984341	0.15729636	-0.08160396	0.11714798	-0.04760943	-0.008821592	0.07743979	-0.118101545	0.08011076	0.15027949	-0.0968027	-0.09158778	0.104927205	0.040125616	-0.016596606	0.08574289	0.17267966	0.09773674	-0.058752775	-0.060917236	-0.027029525	0.17413267	0.17667903	-0.025657354	-0.17043395	0.06378579	-0.048651326	0.087681554	0.1334823	-0.061910205	-0.016787646	-0.0699869	0.09846928	0.024979237	-0.08389389	0.013707772	-0.11380072	-0.033876397	0.028664913	0.05185669	-0.006102618	-0.03614665	-0.18408465	-0.0042129355	0.06963992	-0.27571106	0.1770664	0.042864226	-0.026219022	0.06965633	-0.16420673	0.14565451	0.10774473	0.27402627	-0.15927885	-0.16393822	0.078767896	-0.052445184	0.009272179
ENSG00000160396	0.024279539	0.15664873	-0.15170947	0.08078845	0.10771911	0.02554445	0.055558555	-0.03917757	-0.011293415	-0.012419921	0.032166734	-0.027487896	-0.030341001	0.06713934	0.12890227	-0.011893421	-0.053395107	-0.0020274296	0.022136085	-0.042151727	-0.09960641	-0.036034584	-0.085555375	-0.084212676	0.049160067	0.040309817	-0.2076472	-0.070501104	0.004154835	0.13519432	-0.08216322	0.14174978	0.13315463	0.037187874	0.0059085647	0.09916769	0.23011556	0.14026713	0.043786135	-0.0415077	0.20856999	0.09923012	-0.12105314	-0.042360738	-0.1721492	0.1382381	-0.17881015	0.02934506	0.21714008	0.087765366	0.044027966	-0.012141186	-0.0008766486	-0.190247	-0.110547185	-0.17381285	0.09491	0.015503015	0.00017834082	0.029560946	-0.067079395	0.06809145	-0.07872472	0.032793585
ENSG00000131389	0.03112121	-0.22051968	-0.19397229	0.6104671	0.7497606	0.1956109	0.023646578	-0.027598986	-0.48745662	-0.7603597	-0.07373891	-0.07013035	-1.2336644	-0.20525642	0.15042534	0.5448093	0.61302096	0.13744769	0.15259333	0.26256064	-0.5476756	0.013568619	0.10750072	-0.46190816	0.5601594	-0.43825626	0.9487831	0.84754825	0.38341388	0.12570897	-0.9743057	-0.48645878	0.33398113	-0.5006314	0.40398568	-0.21982707	0.21008082	1.2866187	-0.50179464	0.26787537	0.21400216	0.54357296	0.5376953	0.18762071	-0.5440844	-0.2345592	-0.9626951	0.69370544	-0.2318435	0.22750917	-0.35136014	0.23489818	0.74336123	-0.002795835	0.34918258	-0.6217763	0.42715645	-0.035593066	0.05034951	0.00079991296	-0.11205056	-0.36631113	-0.19149134	0.5608265
ENSG00000075643	0.037729464	-0.2575777	-0.0375997	-0.12311912	-0.10154876	-0.2813185	0.19850689	-0.1334524	-0.3377382	-0.17503084	0.34766236	-0.04092884	-0.34433296	0.058953945	0.09513479	0.057849456	0.019429516	-0.18606982	0.00605342	-0.17736876	-0.032654174	0.10956831	-0.035958175	-0.07645762	-0.053814504	0.07028942	-0.09497791	-0.41525498	0.16760704	-0.020953309	0.08103031	0.14686193	0.2499129	0.33301795	-0.19254375	0.21768957	-0.010443819	0.025976624	-0.17424193	-0.17062289	0.22105946	0.058055423	-0.08246038	0.14301427	0.041326486	0.050374895	-0.37576845	-0.052385278	0.13988362	-0.016191991	-0.41214988	0.004658428	0.15058169	0.27662975	-0.063302614	-0.1878043	0.17557918	-0.08431987	-0.053398065	-0.429693	-0.09799861	-0.06909388	0.32065532	-0.108023435
ENSG00000142192	-0.047576256	-0.03107652	-0.061769016	0.026718624	-0.064333715	-0.007648194	0.02358722	-0.16918759	0.06253931	-0.0033274845	-0.12010604	0.089813925	0.04150534	-0.13315909	0.0115115475	0.015060921	-0.111443266	-0.09595039	-0.04942336	0.02282329	-0.112942204	-0.03902123	-0.004977089	-0.02377524	0.009585032	0.330263	0.00010122731	-0.12139676	-0.100900486	-0.15759005	-0.0055632927	0.23338804	-0.006256612	0.09468285	-0.08836745	0.014355613	0.049761876	0.06876333	0.025466543	-0.07682955	-0.047183454	0.058831703	0.034806363	0.063195154	-0.14058003	-0.11035566	-0.007063005	-0.0739233	0.23764421	0.1282702	0.07666137	-0.05278616	0.078873195	0.09543915	-0.17586477	0.080191225	0.19313349	0.0012311422	0.036253467	-0.09740467	-0.13580376	0.011770096	0.003147433	0.015699038
ENSG00000148411	-0.09612312	0.022759467	0.50849956	0.054703124	0.4307113	-0.046686836	0.34255672	-0.08380021	-0.25695327	-0.17382833	-0.5242914	-0.35043734	-0.15182808	-0.23182537	0.42845136	-0.08920467	-0.0067231553	0.06554145	-0.19115953	-0.12549545	-0.28098482	0.1016203	0.032500867	-0.07996466	-0.3126316	0.13120058	0.17967886	0.29012913	-0.012957141	0.35878506	-0.06748591	-0.51940674	0.18822858	-0.18014514	-0.32554105	0.15207177	-0.012632345	0.26375523	-0.004957347	-0.2731519	-0.48027125	0.26531965	-0.15506186	-0.14909633	0.076189905	-0.08848276	-0.4946531	0.09428822	-0.33711666	-0.13537185	-0.6603056	0.07656547	-0.23222455	-0.013824419	-0.027346982	0.20713565	-0.19765866	0.44398272	-0.21602932	0.31054232	0.027119583	0.23858319	0.024094822	0.08166127
ENSG00000189001	0.117209375	-0.03553624	-0.0154944295	-0.010725241	-0.1364786	0.05057004	0.11302366	-0.08947003	-0.011125375	-0.035579275	0.21398234	-0.17051993	0.16089696	0.029391075	-0.084960036	0.11535464	-0.09621082	-0.008356204	-0.13075219	-0.11268964	-0.06680586	0.09992343	0.058882244	0.050319962	0.14576852	-0.06262338	0.030370943	0.07515853	-0.1222455	-0.114220336	-0.042477325	0.1616921	-0.020458555	0.042105414	-0.15129155	-0.089650884	0.061049283	0.22637239	-0.08085131	-0.17942505	0.10669149	0.052856423	-0.06677078	0.015903838	-0.027463853	0.031888794	0.0067157317	0.1654602	-0.057903655	-0.042508543	0.08375382	0.02549529	0.23905587	-0.19760433	0.17372055	0.012189906	0.06560197	0.05022321	-0.09406605	-0.034443073	0.05961622	0.18344164	0.097317405	0.15985078
ENSG00000129654	-0.04677887	-0.033420283	-0.114746355	-0.157969	-0.11537117	0.089844845	0.069640175	0.09644164	-0.019255217	0.013340366	-0.02429101	0.065635845	-0.19989574	-0.26162496	0.19639511	0.20350814	-0.10392149	0.15679488	0.18593073	-0.16499095	0.019418864	0.042650953	-0.023897955	0.110440165	0.10058075	0.099681735	0.13564812	-0.014203029	-0.053412706	-0.15460359	-0.15351585	0.14466713	0.04646501	-0.085937336	-0.09888202	0.062078256	0.2022316	0.012665101	-0.091411695	-0.15813184	0.16943884	0.13764814	-0.21455324	-0.019464582	0.09797334	0.06324409	0.07342929	0.14385635	0.23683083	-0.049520425	0.10033586	-0.01253648	0.26923835	-0.15027745	0.17082371	-0.11656073	0.0011780069	0.029604454	-0.003096003	-0.117451206	0.008413441	-0.028795946	0.16160752	0.032145537
