gene	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63
ENSG00000185669	0.18664548	0.060797215	-0.24148679	-0.5611432	0.28345248	-0.024603251	-0.52873176	-0.033373944	0.6004856	0.0046502817	0.15670255	-0.66271824	-0.031612463	0.4502667	-0.18265522	0.1995405	0.3089239	0.17095579	-0.3999743	-0.17817116	-0.040394403	-0.065680735	-0.18829927	0.11080717	-0.49506667	-0.6540409	-0.28905773	-0.25211132	0.37038618	0.5841202	0.17919077	0.33668476	0.48444352	-0.19204763	0.040157355	-0.031553283	0.34040785	-0.16544844	0.42946452	-0.6513994	-0.31625634	0.15109408	-0.027104758	0.29751134	0.2993073	-0.25741053	-0.18849537	-0.22956492	0.5097874	0.18816659	-0.27562246	-0.48058513	-0.59135723	-0.22036558	-0.64867425	-0.23520672	-0.14613801	-0.2203713	0.023901433	0.1637593	0.1921244	-0.5845507	0.16515231	-0.29504034
ENSG00000152749	0.24515952	-0.6939751	0.29376012	0.8901436	0.042366236	-0.18913299	0.7260025	0.3285841	-0.17737506	0.48205832	-0.62182766	0.74587065	0.17265001	-0.6666457	-0.9837579	0.08206002	0.444147	0.22106613	0.16267504	-0.5556774	-0.50569904	0.2966937	0.23759538	0.08231244	-0.0424216	-0.38880804	0.77257544	0.5378557	0.31443554	0.38318324	-0.12011851	-0.10411233	0.51162237	0.31410128	-0.2511525	-0.48618677	0.025789108	0.023563344	0.29803705	0.41499284	-0.9618182	-0.22624198	0.14148477	-0.27424857	0.38086835	-0.9137395	0.22555614	-0.23106043	0.64588296	-1.153714	-0.4752667	1.3388412	-0.57790804	0.6470149	0.25243616	-0.0064678392	-0.018684272	0.14543489	-0.3456671	-1.4223557	-0.34168527	0.3501561	1.0598146	0.8450258
ENSG00000102245	0.03690478	0.020953598	0.15158524	-0.0030840868	-0.0605378	-0.092964485	-0.08170825	-0.1353075	0.10726832	0.13568671	-0.21829215	-0.0011587646	-0.1037726	0.02015791	-0.3710334	0.018867277	0.19297652	-0.13749075	0.118476	-0.055700622	-0.043863874	-0.007963063	-0.017075043	0.16827345	-0.032125946	-0.020465132	-0.075940065	0.07866809	0.18412498	-0.030577445	-0.062960714	-0.1418571	0.0004177075	-0.07337326	0.06380361	-0.29940435	0.009466235	-0.010322888	-0.038615324	0.17539623	-0.038457487	0.24555442	0.2124227	0.086782545	0.14116073	0.030471737	0.11179402	-0.0142037235	0.056559883	0.050853454	0.09665002	-0.2351641	0.10342196	-0.1962707	-0.058572456	-0.010456273	-0.19841702	-0.12404063	0.02191155	0.007466456	-0.2755104	-0.14692596	-0.04887773	0.040356155
ENSG00000174953	-0.20818715	-0.19977504	-0.091254964	-0.022795472	-0.12961622	0.27135542	0.27177373	0.19515707	-0.2788086	0.23168844	-0.04106018	0.23425004	-0.05099772	-0.17944026	-0.09483482	0.17095356	0.26942417	0.35779804	-0.3571913	-0.11566989	-0.51477164	0.17022708	-0.06757261	-0.17933837	0.059683464	-0.17017116	-0.021954887	0.2038542	0.45928922	0.16840506	-0.16248196	0.169544	0.075210676	0.19932704	-0.08303181	-0.17671977	0.04034202	-0.13976939	0.11410721	0.22895494	0.20951754	-0.14683124	0.10004096	-0.17364216	0.38922316	0.010210877	0.29546213	0.12177341	0.13045284	0.04738999	0.014515362	-0.10189707	-0.15271889	-0.17259923	0.0786763	-0.22054455	-0.12282428	-0.05797213	-0.013211284	0.024821915	0.11235829	-0.21422407	-0.2850648	0.059061024
ENSG00000135625	-0.008642227	-0.12301617	-0.026803907	0.13193096	0.053994935	-0.21139343	0.108878575	-0.044128187	-0.21392323	0.0025473202	0.061246518	0.07574103	0.027964754	0.24809858	-0.051790375	0.009840695	-0.09536345	0.058519714	-0.0355757	0.027319875	-0.08313983	-0.06694599	-0.07051033	0.20127425	-0.14646769	0.03367106	-0.11599779	-0.050656497	0.06728652	0.06049832	0.20449376	0.046176527	0.02043202	-0.12112134	-0.027376598	-0.05046296	0.26889533	0.01828322	-0.071690574	0.06142451	-0.01683769	0.010958334	-0.0009111287	0.18780684	-0.2956583	0.0357875	0.1655696	0.0027126374	0.011078645	0.10731941	0.094064265	0.14725304	-0.011566774	-0.03672395	0.13729113	-0.117534086	0.09744251	0.0035017352	-0.14527214	-0.114441246	-0.14292929	-0.050224654	0.2817482	-0.12276596
ENSG00000168961	0.09159977	0.0106261615	0.08323342	-0.113867514	-0.006958353	-0.061471213	-0.07239539	0.080178864	0.14527856	0.08840835	-0.06221599	-0.058135115	-0.07597569	0.038959995	-0.07898177	0.04909746	0.027987745	-0.02219264	0.052646514	-0.0543648	-0.0010096943	-0.122472405	0.013292668	-0.12166931	0.008159757	-0.06648724	0.095249	0.01962632	-0.060263395	0.022444258	-0.04844072	-0.034772974	-0.10263292	-0.0010377318	0.032501355	-0.20447423	-0.023669794	-0.07910876	0.14020196	0.13148567	-0.028426766	0.09284799	0.017424932	0.032405477	0.01028466	-0.06592883	-0.035531893	-0.04884831	-0.037486855	-0.11371302	0.024778444	-0.011296201	0.0662793	-0.015325882	-0.12359553	0.042987067	-0.14255461	-0.06431937	-0.14374906	0.085396424	0.065675154	0.03211979	0.02361105	0.079961896
ENSG00000145354	0.23442115	-0.16389911	-0.18839413	-0.004163579	0.11591916	0.0450594	0.11411855	0.015948571	-0.16186273	0.0616541	-0.014413536	0.1471712	-0.064930424	0.06940259	0.07999228	0.08285473	-0.15504068	-0.098193005	-0.04230257	-0.056184344	0.053165637	0.031170448	-0.11392179	-0.33310595	0.02842927	-0.09795119	0.011455855	-0.09444523	0.02753564	0.12690374	-0.041032743	0.082984	-0.11642734	0.042176954	0.13041773	-0.22592379	0.0834879	-0.037249383	0.11419858	0.1871324	0.14716479	-0.066920504	-0.1611878	-0.14639547	-0.09787057	0.030712502	0.07527164	-0.017527789	-0.03405685	0.110053025	-0.11580847	-0.10100496	-0.041622	-0.096352376	-0.1828279	0.09512183	-0.061715532	0.103334896	0.067762814	-0.047159236	0.009605736	0.12095044	-0.014148761	0.08130357
ENSG00000141127	0.054442108	-0.099896595	0.03596503	-0.012545143	-0.043115687	0.050489675	0.019664746	0.07521729	-0.17559801	0.28387678	0.16411904	-0.119266085	-0.120399185	0.2645128	-0.12610175	0.016528368	-0.028006937	0.13923119	-0.032515064	-0.1392491	0.089186184	0.039102547	0.2021759	0.005883809	0.09359533	0.06674411	0.14293563	-0.103051335	0.13928977	0.07639113	-0.14206421	-0.03917704	-0.35450295	-0.047790296	-0.36019754	-0.26556945	-0.16120608	-0.19770326	0.3055849	-0.15550563	0.039815526	-0.07111968	-0.059140414	0.08036747	0.0638576	0.07264257	0.00016213767	-0.14501053	-0.12540762	-0.2888109	0.082863554	0.13797511	0.012917086	-0.030336238	-0.29307035	-0.16589233	-0.14505832	0.03250308	-0.08922593	0.16443853	-0.10054408	0.14432333	0.11077548	-0.009900967
ENSG00000126787	-0.005320967	-0.0038100649	0.011197978	-0.05824506	0.04394454	0.03969412	-0.10051165	0.021894325	0.113222644	0.11793187	-0.118257225	-0.022369092	0.0008993	0.120490514	-0.05987551	-0.038840316	0.0070765326	0.03594625	0.11926064	-0.10862431	-0.0592006	0.00697311	-0.026365923	-0.055844456	0.12084066	-0.0582588	-0.06848501	0.07284859	-0.008901719	0.0945888	-0.038935512	-0.03014795	0.028865987	0.032704033	-0.0627855	-0.08827851	0.07489295	-0.013607288	0.05389142	0.12088114	-0.06799979	0.056163147	0.06661068	0.03219758	-0.035307784	0.062964685	-0.058815494	0.062134143	0.023174211	-0.034168392	-0.016879134	-0.044813346	0.096599065	-0.042518534	-0.047561683	-0.0026637148	-0.17071898	0.019107273	0.057575364	-0.046660755	-0.10471852	0.04200919	0.1005488	0.05396494
ENSG00000142552	-0.028298333	-0.0028833319	0.08009993	0.049681943	0.09848859	-0.113743	0.0976012	0.116402104	0.07206914	0.051793613	0.0744915	-0.25189644	-0.20646277	0.27785954	0.052406944	0.12660314	0.1546457	-0.020048732	-0.24793006	0.19550817	-0.21315758	-0.25857654	0.24247707	-0.10091442	-0.08693045	-0.23606722	0.07374553	0.034940083	0.07836524	0.02180358	0.21870704	-0.086622655	-0.0022610668	0.037794717	-0.05433499	-0.119000524	0.107261375	0.11143766	-0.052721187	-0.33286825	-0.24108632	-0.25155976	0.030646052	0.08069294	0.3514325	-0.07435539	-0.20198712	0.10040841	0.20860569	0.022041088	0.22861362	-0.118419416	-0.11651261	0.18597978	-0.44404614	0.10389993	0.22613525	-0.011108071	-0.0090818545	0.08616866	0.14605233	-0.10424779	0.25854027	-0.2604983
ENSG00000119699	-0.04931914	0.051899172	0.21980858	-0.06825386	-0.040182825	-0.047352076	-0.031114284	0.1283603	-0.045613807	0.06095776	0.12577595	-0.07793709	-0.14336017	0.23714608	-0.034206115	-0.12798859	-0.091282144	0.054093786	-0.19339688	0.0127844475	-0.22565034	0.2166795	0.15712132	-0.08317339	-0.106800675	-0.12668532	0.18407844	-0.041266754	-0.0060813557	0.08678274	-0.089528285	0.16902779	0.0024175476	-0.16495071	0.08137636	-0.032458458	-0.07310015	-0.20749864	0.040449373	0.04531215	-0.011279599	-0.10964839	0.015053874	0.05310329	0.103578195	0.107553065	-0.071910724	0.19355263	-0.09993586	0.11501943	0.11241426	-0.036701348	0.21910809	-0.03882317	-0.23778532	-0.20814228	-0.21849334	0.00060455827	0.093955435	0.22541459	-0.11678684	-0.030735152	-0.016765084	-0.30066514
ENSG00000170043	0.06062243	-0.2722648	-0.035427846	-0.22844723	0.24696487	-0.12890905	0.09198331	-0.043840013	0.13747747	0.18170488	0.012009358	0.09747757	-0.022038687	0.14240685	0.09531478	-0.007853826	0.042308256	-0.046406284	-0.007242596	0.16040234	0.20187773	-0.054679655	0.021882735	0.04823954	-0.0051028095	-0.07853178	0.02160228	-0.079799205	0.10121301	-0.21660562	0.08523425	0.19098437	0.052469224	-0.10284967	0.017883344	-0.053732604	-0.06878552	0.11105294	-0.12179233	-0.07115676	0.1603465	-0.15788546	-0.18663916	-0.20068741	-0.041078527	-0.009414161	0.13723698	0.17322929	0.040331766	-0.1683037	-0.04454031	-0.1052702	0.122309156	0.18386728	-0.06521242	0.06264971	0.050755862	0.011011073	-0.15086176	0.014226428	0.31004506	-0.0044159684	0.011423789	0.01759306
ENSG00000140650	0.010966956	-0.120575264	-0.103410445	-0.37569675	-0.014894677	0.25471914	0.092695065	0.24014583	-0.0049094968	-0.10201308	0.06547353	0.250765	0.11313238	-0.14046541	0.28568962	0.03687933	0.21413091	-0.008454027	0.061284605	-0.27208763	0.057655863	-0.52917445	-0.027267713	-0.18523657	0.048040155	-0.6200689	0.18739527	-0.32760274	0.20149852	0.30949327	-0.30279458	0.15919992	-0.3163994	-0.16956367	-0.35422105	0.22176473	0.23810387	-0.5384416	0.10532917	0.29623806	0.057144467	0.024604637	-0.08540465	0.26644573	0.3082108	-0.38331863	0.33509442	0.14163919	-0.04433384	-0.11021995	-0.16189006	-0.07973928	0.19420686	-0.29134494	0.21558799	-0.27837634	-0.5653057	-0.28018185	-0.042656127	0.14437394	0.34999612	-0.053363554	0.017750375	-0.28736728
ENSG00000146833	-0.24235755	0.009750446	0.13278045	-0.15637246	-0.010114135	0.15021026	-0.10336441	0.10639198	0.13061811	0.20967008	-0.012260666	0.20976421	-0.22834823	0.13087842	0.0016826245	0.030327871	-0.027785819	-0.09220834	-0.046479497	-0.043815047	0.044720512	-0.041477896	-0.058117174	-0.1091907	0.012808792	0.06172093	-0.031837143	0.10506648	-0.13145453	0.07053555	0.036139995	-0.05126706	-0.13078226	-0.15430497	-0.0034549441	-0.055707596	-0.11762793	0.11862854	0.12668253	0.18502797	0.11608893	0.113660865	0.028684188	0.19680229	-0.07117407	0.005895743	0.037591696	0.10422347	-0.0009307759	-0.22642832	-0.12039516	0.03219382	0.049598474	-0.094868116	-0.018459477	0.0008491622	0.0077271573	0.07959446	-0.12393071	0.09405545	0.19198287	-0.09030771	0.16749755	-0.16620153
ENSG00000165525	-0.042405814	0.012737909	0.1715789	0.049914543	0.18226074	-0.013431554	-0.2687511	0.30051684	-0.24409214	-0.09201426	0.009234291	0.06723385	0.108453386	0.21024695	-0.07503852	0.18721496	-0.14068967	0.40491578	-0.14231215	-0.005030405	0.04081703	-0.23514663	0.19120272	0.13118762	-0.09354838	-0.29014906	-0.024898164	0.21920162	0.026642617	0.3019174	-0.094758086	-0.20404783	-0.20506546	-0.26766533	-0.31056076	-0.36356542	-0.2591717	-0.35299325	0.35557526	-0.32418647	0.08747079	0.15918714	-0.17951177	-0.31834784	0.22056782	0.1378702	0.19538446	0.015373014	0.2885748	0.15539883	-0.09926199	-0.10565628	-0.02111191	0.10234062	-0.077953555	0.05969581	0.09633067	-0.1604203	0.019647807	-0.10454391	0.050365325	-0.01179974	0.0046386886	0.024990313
ENSG00000278624	-0.02511605	-0.024322908	-0.0026482074	-0.08035418	0.0023154332	0.044028226	0.09702945	-0.0069299657	-0.017816849	-0.011668699	0.0046849046	0.18427156	0.054139405	-0.04471553	0.024578216	0.002776605	-0.0070263995	0.061687768	0.0010355441	-0.06631182	0.0119111175	-0.04350034	-0.049088594	-0.026678665	0.053086616	-0.03517496	-0.0022308393	-0.07852583	-0.016167715	0.037844446	-0.009678549	0.0631231	-0.05129663	-0.074516796	-0.04075715	-0.101059474	-0.033326987	-0.017318012	0.07685475	0.15752918	0.015837613	0.04695385	0.015946493	-0.12566125	0.04255416	-0.008946769	0.0074722413	-0.0011260319	0.040607348	-0.03589031	0.000711604	0.0124241365	0.09561498	0.013394363	-0.0870538	-0.0009280816	-0.12142463	0.027109489	0.03139484	0.033373512	-0.0415635	-0.007159766	0.009494569	0.0063508544
ENSG00000118900	0.15608777	-0.19407517	-0.026681587	-0.050835863	0.10549149	0.40158308	-0.01695064	-0.28177625	0.22694276	0.02214239	-0.12648723	0.33957893	0.1030054	0.09222964	-0.10863431	0.02348847	-0.082640775	0.04667172	-0.318935	0.044250194	-0.32368782	-0.050429508	-0.25972635	-0.1617178	0.17234156	-0.06646374	-0.07232425	-0.060548566	-0.22663225	0.27936363	-0.18311952	-0.081364945	0.15079372	-0.09045062	0.003007466	-0.091954485	-0.18814045	0.2880231	0.2811938	0.046714418	-0.33516276	0.14146093	0.36902654	-0.065455526	0.3280916	-0.008100847	0.11340489	-0.17893533	-0.10440074	-0.09338683	-0.10066786	0.024442142	-0.052029494	0.05574131	0.05018539	0.031552073	-0.038834665	0.29169887	0.06894642	0.20572771	0.063832805	-0.17428319	0.13919476	0.081843644
ENSG00000198331	-0.04651852	0.055742696	0.0057612406	-0.14203687	0.0038385796	-0.03543363	0.027083129	-0.028299699	0.03058688	-0.06786724	-0.045142267	-0.06361709	-0.035375297	0.12695524	-0.024353225	-0.04142283	-0.10423918	-0.07832067	-0.07781315	0.06298533	0.033398215	0.06260383	-0.07044536	-0.008000892	0.049466215	0.01896243	0.08280256	-0.042238325	0.019962821	0.0539684	-0.046384722	-0.015187701	-0.08932873	0.013770078	-0.0839967	-0.014211721	-0.07419787	-0.04800989	-0.028650014	0.04244536	0.028691228	-0.03126507	-0.036351066	-0.04214	-0.030072201	-0.10136785	0.013109416	-0.094606064	-0.024173692	0.025093058	0.062295478	-0.0381131	-0.0033590505	-0.00040450133	-0.048355468	0.08484667	0.0005974062	0.07340948	0.043214127	0.028165735	0.08874406	-0.055215105	0.12903845	-0.027413104
ENSG00000075213	-0.4524396	-0.8155229	0.5331576	0.045617674	0.8945701	0.8750259	0.68259794	-0.55205595	0.06782888	0.07230855	-0.097527534	0.407912	-0.13781223	-0.415107	0.45323578	-0.375986	-0.6297151	-0.55825055	0.7914829	0.25277755	0.183068	0.16467874	-0.8041408	0.18069422	0.18046531	0.10477813	-0.7537629	-0.1815845	0.13699712	-0.1696314	0.13913986	-0.42376858	-0.35949773	-0.85679114	0.5081441	0.18972704	-0.5642229	0.024887288	0.32627493	0.32836118	0.063773	0.40057933	0.3369233	-0.25719458	0.07486323	-0.7031448	0.49446633	-0.1971338	0.25078076	0.5777551	-0.39524704	0.0062188487	-0.55109537	0.07059065	0.18141961	0.27748978	0.11363143	-0.15745524	-0.12031862	-0.06697385	0.21783638	-0.19814251	0.6354094	-0.51677287
ENSG00000164465	0.040713042	-0.16783448	0.1315151	0.088856205	0.042271327	-0.120871186	-0.15662523	0.070438154	-0.37743512	-0.12084994	0.3131982	0.039804123	0.00534527	0.060960308	-0.08524955	0.2420472	-0.016637526	0.27438113	0.14187695	0.2548278	-0.2495664	-0.30266723	0.09696263	-0.056153484	0.13434371	-0.16885622	0.14212152	-0.06602513	0.060313288	0.19674037	-0.34643936	0.051406138	-0.5047577	-0.03531884	-0.15936147	-0.4123504	0.28934678	0.03940745	0.5044326	0.08240077	0.068380676	-0.25258616	0.1677742	-0.008363899	0.046855517	0.15205288	0.33732125	-0.043666206	0.13548307	-0.1728003	-0.04625576	0.09445693	-0.009798571	-0.17671919	-0.15917046	0.2472372	0.15979424	0.054503623	0.12203402	0.100669414	-0.287365	0.41117337	0.058720812	-0.04143058
ENSG00000134900	-0.021640198	-0.018925084	0.0022500316	-0.11589983	0.04302849	0.011652126	0.08645537	0.16062538	0.18845333	-0.0020741578	-0.26032063	-0.06608023	-0.13133833	-0.11050551	-0.038533807	0.038993455	0.016740195	-0.004321595	-0.14637426	-0.006901767	0.10752311	-0.094259955	-0.0181902	-0.084685475	-0.031884484	-0.0929443	0.31397146	-0.03422828	-0.14443846	0.024917664	-0.054994676	0.3236456	-0.22246915	0.13590719	0.19995193	-0.015693314	-0.02745283	-0.14936416	-0.0312319	0.2661835	0.17112303	0.49112523	0.06675923	0.14291042	0.11263059	-0.11216777	0.10182463	-0.32641113	0.045947097	0.13710836	-0.11806025	0.25859416	0.2642725	0.18462369	-0.21890177	0.09010269	0.050497	0.04600389	-0.048328992	-0.11160658	0.26463246	-0.1657134	0.1584355	-0.20154352
ENSG00000130717	-0.032418475	-0.11868407	-0.023683611	-0.22515884	0.0064998358	-0.043771107	-0.11482294	0.13814679	0.17995809	0.11290644	-0.029825512	0.020818805	-0.12066252	0.09468679	0.078418076	0.06631362	-0.032484625	0.119639784	-0.06940821	-0.1161899	0.086793356	-0.07181231	0.054535534	-0.21424928	0.11879865	0.015872808	-0.041467085	0.0504672	-0.1504024	0.1498704	-0.018430304	0.11194919	-0.0010057986	-0.15673555	-0.17475347	-0.08314481	-0.06255102	0.018891558	0.16531919	0.07521732	0.040787477	-0.025292585	0.005311493	-0.031987842	0.030207159	0.029163493	0.008981792	0.13468336	-0.0566234	-0.12141259	-0.05925573	-0.077075824	0.031004116	-0.048027277	-0.0555549	-0.013388954	-0.22808379	0.054810025	-0.08360604	-0.042513505	0.16180274	0.13769516	0.13734685	-0.07766883
